 no_of_dependents, education, self_employed, income_annum, loan_amount, loan_term, cibil_score, residential_assets_value, commercial_assets_value, luxury_assets_value, bank_asset_value, loan_status
2,2,1,42,165,1,7,128,72,94,58,1
2,2,2,21,47,7,288,20,35,67,15,1
3,1,1,75,220,9,595,222,133,236,91,1
0,2,1,91,291,4,51,241,68,354,61,2
5,2,2,57,161,5,591,102,104,193,47,1
5,2,1,17,46,1,142,32,21,55,9,2
0,2,2,67,192,9,386,23,87,161,62,1
4,1,1,19,79,9,132,60,9,53,10,2
0,2,2,80,206,6,466,44,123,181,121,1
4,2,2,75,169,2,261,60,50,151,68,1
5,2,2,75,187,0,239,40,145,290,41,2
1,1,2,5,11,2,459,10,5,23,7,1
5,1,2,69,179,3,450,210,79,205,53,1
2,1,2,37,133,4,73,116,10,81,36,2
1,2,1,50,202,4,107,11,34,179,38,2
4,2,2,53,199,6,311,137,57,148,72,1
3,1,2,24,60,4,483,65,24,62,26,1
0,2,1,71,237,8,351,166,1,193,45,1
3,1,2,85,308,7,460,4,18,190,48,2
3,1,2,88,224,7,493,117,108,347,70,1
4,1,2,2,5,7,385,5,3,10,6,1
2,2,1,31,104,3,506,57,6,112,49,1
1,2,2,61,175,5,470,60,30,167,32,1
0,2,2,68,233,6,363,138,91,210,72,1
2,1,1,19,78,1,292,20,25,76,27,1
3,2,2,74,260,8,280,191,146,252,51,1
1,1,2,80,172,1,309,45,56,238,77,1
3,2,1,90,229,3,80,131,155,186,61,2
3,1,2,36,118,9,64,41,51,113,30,2
1,1,2,30,86,5,566,51,7,96,24,1
4,2,2,95,314,4,42,7,1,362,120,2
5,1,2,45,141,7,584,99,44,90,38,1
4,1,1,36,122,8,559,39,46,79,27,1
4,1,2,2,7,9,392,5,4,13,2,1
4,2,1,30,65,7,375,80,19,65,40,1
5,1,1,37,124,3,586,35,58,146,54,1
1,1,1,33,128,4,177,32,62,72,31,2
2,1,2,20,80,2,296,47,30,82,18,1
4,2,2,62,194,9,100,23,61,198,62,2
3,1,2,89,196,0,411,22,178,240,129,1
0,2,1,31,86,0,118,42,60,90,37,2
3,1,2,76,215,3,217,77,51,192,91,2
0,2,1,60,159,2,208,56,57,212,36,2
3,2,1,68,258,8,389,172,57,202,59,1
0,1,2,90,279,5,155,192,64,344,59,2
5,2,1,73,205,2,317,1,142,190,82,1
2,1,2,51,129,4,200,47,98,201,29,2
5,2,1,66,225,6,82,176,7,214,58,2
1,2,2,77,205,8,238,100,97,296,106,2
1,1,2,8,27,8,314,18,17,34,7,1
2,1,1,76,251,4,213,221,6,232,98,2
5,1,1,28,85,6,102,56,53,83,42,2
5,1,1,55,147,9,519,155,98,138,34,1
4,2,2,64,251,5,322,92,35,196,75,1
4,1,1,69,179,1,490,25,22,252,96,1
3,1,1,11,45,6,508,31,20,48,15,1
2,2,2,50,165,8,69,54,86,167,68,2
3,1,2,54,200,1,30,161,51,150,42,1
2,1,2,69,162,6,557,37,107,182,82,1
2,1,2,49,188,3,157,132,51,161,76,2
3,2,1,74,290,3,543,215,30,225,112,1
0,1,1,23,51,2,163,19,35,79,18,2
3,1,2,67,225,7,282,177,22,232,44,1
0,1,2,29,62,0,91,1,38,96,24,2
2,1,1,95,348,9,312,134,135,375,65,1
0,2,1,56,123,0,559,135,47,209,45,1
4,2,2,74,183,8,479,91,56,149,100,1
5,2,2,5,25,0,261,9,4,16,8,1
3,1,2,21,53,8,120,13,6,64,21,2
3,2,2,14,30,3,309,47,1,57,8,1
4,2,2,79,190,6,521,165,85,255,83,1
1,1,2,75,168,6,303,111,121,300,71,1
4,1,2,13,31,4,478,38,3,37,22,1
3,2,2,72,232,0,160,206,122,256,92,1
4,2,1,87,268,8,63,78,96,251,126,2
0,1,2,22,50,7,182,55,42,81,26,2
5,1,2,54,200,1,472,106,60,133,76,1
4,1,2,57,141,2,445,153,51,162,30,1
1,1,2,14,30,0,213,4,13,43,22,2
5,2,2,9,37,0,62,18,13,32,11,1
2,1,1,64,253,2,440,109,19,186,92,1
3,1,2,87,241,4,474,112,61,311,73,1
1,1,1,62,161,9,255,60,25,198,74,1
4,2,1,80,170,5,288,97,12,204,48,1
1,1,2,3,10,6,319,15,1,17,5,1
0,1,2,95,313,8,307,242,79,321,75,1
3,2,1,69,164,1,135,17,96,240,62,2
4,2,1,12,31,6,535,31,1,38,21,1
1,2,2,70,278,6,467,100,104,272,40,1
1,1,1,82,259,6,343,194,115,176,69,1
4,2,2,41,136,0,594,101,1,83,33,1
0,2,1,86,295,3,43,200,49,330,122,2
4,2,2,38,148,3,500,87,69,119,44,1
3,2,1,67,176,8,194,77,112,151,87,2
4,1,2,94,327,6,36,58,85,298,49,2
2,2,2,67,162,7,485,196,86,268,36,1
1,2,1,34,131,7,432,52,67,70,33,1
2,2,2,17,43,5,287,30,13,45,11,1
3,2,1,95,305,8,171,127,38,367,104,2
2,2,2,10,38,3,197,27,7,34,13,2
1,2,2,2,13,7,484,8,7,4,1,1
2,1,2,64,212,8,171,137,98,168,48,2
2,1,2,13,30,1,463,3,12,51,7,1
4,2,2,33,92,0,355,99,66,91,31,1
3,2,1,38,83,1,367,115,63,150,35,1
3,2,2,39,138,3,67,9,8,86,53,2
4,1,2,56,182,7,136,14,55,168,65,2
4,1,1,84,230,5,485,188,38,232,45,1
2,1,2,43,111,4,88,116,30,140,29,2
2,1,1,97,365,3,85,6,9,271,141,2
1,2,1,30,78,4,370,91,38,89,19,1
5,1,1,87,188,9,29,133,114,292,100,2
5,2,1,19,46,5,351,25,21,58,18,1
1,1,2,69,257,7,427,43,95,186,89,1
2,1,1,76,286,6,346,18,18,174,110,1
3,2,1,84,229,5,594,221,139,289,45,1
3,1,1,49,167,4,177,17,33,134,63,2
5,2,2,4,17,9,511,3,4,16,6,1
0,1,1,64,209,8,77,10,96,145,95,2
0,2,1,45,167,8,502,36,16,175,27,1
2,1,1,75,194,6,585,199,146,217,80,1
4,1,1,62,216,2,137,70,100,243,41,2
2,1,2,9,22,9,315,28,17,20,13,1
2,2,2,87,175,9,303,33,175,287,130,1
4,2,1,21,55,3,169,61,42,76,24,2
3,1,2,81,174,7,548,105,11,184,59,1
4,1,2,7,24,9,27,4,12,19,12,2
3,2,1,90,347,1,416,11,102,333,114,1
3,1,2,96,280,0,415,195,96,285,92,1
0,2,2,0,3,5,383,4,2,1,0,1
2,2,1,30,94,2,437,73,35,94,26,1
5,2,2,76,267,2,428,44,131,182,74,1
1,1,2,81,297,8,50,128,108,235,94,2
1,1,1,19,49,6,502,1,6,61,25,1
5,2,1,2,11,1,183,11,7,5,1,1
3,1,1,75,215,8,384,1,6,153,55,1
4,1,1,54,162,9,392,145,78,177,74,1
0,1,2,82,307,1,483,190,133,303,69,1
3,1,1,11,40,8,112,6,9,49,12,2
0,2,2,85,299,4,147,142,148,279,61,2
0,2,2,25,81,6,310,9,19,58,28,1
5,1,1,6,15,3,581,3,11,23,4,1
5,1,1,36,100,7,306,77,19,96,27,1
5,1,1,5,23,0,569,11,5,11,5,1
4,1,1,2,11,0,196,4,2,8,4,1
1,1,1,30,90,2,183,67,19,75,36,2
3,1,2,73,219,3,441,66,69,173,110,1
2,2,2,35,132,1,520,47,16,137,53,1
5,1,2,31,88,8,397,88,18,110,26,1
1,1,1,0,2,9,413,0,2,2,1,1
1,2,2,69,167,2,454,11,5,267,68,1
3,2,1,13,48,6,537,41,10,30,14,1
0,2,2,28,62,0,391,78,45,86,25,1
3,1,1,17,50,5,136,23,35,47,26,2
0,2,2,89,298,3,22,260,95,185,59,2
0,2,2,20,72,0,33,34,6,59,15,1
0,2,1,82,227,6,155,4,134,295,94,2
1,1,1,2,4,4,487,10,2,13,5,1
2,1,1,54,155,7,448,103,1,214,63,1
5,2,1,80,268,1,343,154,77,210,41,1
3,2,2,16,53,9,560,19,17,40,9,1
5,2,1,63,236,0,207,5,102,156,80,1
1,1,1,29,112,1,571,15,24,68,36,1
3,2,2,29,95,5,520,64,52,106,44,1
4,1,1,51,142,1,52,126,49,102,35,2
4,1,2,9,37,6,587,24,15,39,16,1
1,1,1,58,131,5,431,13,43,210,69,1
0,1,1,59,143,8,345,145,2,227,46,1
3,2,2,39,138,4,0,76,21,81,22,2
5,1,1,68,259,5,596,131,66,233,57,1
0,2,1,87,274,2,72,182,149,334,61,2
4,1,2,46,117,2,141,84,13,179,32,2
3,1,1,72,180,1,48,143,126,176,98,2
0,1,2,95,272,8,43,134,165,197,82,2
5,1,1,95,223,7,46,235,129,265,129,2
0,2,1,43,112,6,209,134,23,151,59,2
5,1,2,86,290,4,260,168,139,308,99,1
3,1,1,28,72,2,581,14,45,58,23,1
5,1,2,11,27,9,240,10,23,29,19,2
3,1,2,48,124,6,565,47,81,192,63,1
5,1,1,8,20,5,17,28,5,30,8,2
0,2,1,31,110,9,259,42,29,107,19,1
2,2,2,63,236,8,157,12,124,178,73,2
1,2,2,39,125,3,480,82,7,138,58,1
1,1,2,90,294,4,307,178,118,353,120,1
